  Tue Oct 24 13:42:30 2023 for program Focmec
 Event 8703270729 4 UW errors max
 Input from a file puna_200904092249_p.inp
 200904092249
 Including emergent polarity picks
 Polarities/Errors:  P 020/00  SV 000/00  SH 000/00
 There are no amplitude ratio data
 The minimum, increment and maximum B axis trend:     0.00    5.00  355.00
 The limits for the B axis plunge:     0.00    5.00   90.00
 The limits for Angle:     0.00    5.00  175.00
    Dip   Strike   Rake    Pol: P     SV    SH
   70.00   25.00   90.00       0.00  0.00  0.00
   75.00   25.00   90.00       0.00  0.00  0.00
   45.00   30.00   90.00       0.00  0.00  0.00
   50.00   30.00   90.00       0.00  0.00  0.00
   55.00   30.00   90.00       0.00  0.00  0.00
   60.00   30.00   90.00       0.00  0.00  0.00
   65.00   30.00   90.00       0.00  0.00  0.00
   70.00   30.00   90.00       0.00  0.00  0.00
   75.00   30.00   90.00       0.00  0.00  0.00
   45.00   35.00   90.00       0.00  0.00  0.00
   50.00   35.00   90.00       0.00  0.00  0.00
   55.00   35.00   90.00       0.00  0.00  0.00
   60.00   35.00   90.00       0.00  0.00  0.00
   65.00   35.00   90.00       0.00  0.00  0.00
   70.00   35.00   90.00       0.00  0.00  0.00
   75.00   35.00   90.00       0.00  0.00  0.00
   50.00   40.00   90.00       0.00  0.00  0.00
   55.00   40.00   90.00       0.00  0.00  0.00
   60.00   40.00   90.00       0.00  0.00  0.00
   65.00   40.00   90.00       0.00  0.00  0.00
   70.00   40.00   90.00       0.00  0.00  0.00
   75.00   40.00   90.00       0.00  0.00  0.00
   50.00   45.00   90.00       0.00  0.00  0.00
   55.00   45.00   90.00       0.00  0.00  0.00
   60.00   45.00   90.00       0.00  0.00  0.00
   65.00   45.00   90.00       0.00  0.00  0.00
   70.00   45.00   90.00       0.00  0.00  0.00
   75.00   45.00   90.00       0.00  0.00  0.00
   70.00   50.00   90.00       0.00  0.00  0.00
   75.00   50.00   90.00       0.00  0.00  0.00
   75.06  358.66   84.82       0.00  0.00  0.00
   60.13    2.12   84.23       0.00  0.00  0.00
   65.10    2.67   84.49       0.00  0.00  0.00
   70.08    3.18   84.68       0.00  0.00  0.00
   75.06    3.66   84.82       0.00  0.00  0.00
   45.22    5.02   82.95       0.00  0.00  0.00
   50.18    5.82   83.48       0.00  0.00  0.00
   55.15    6.51   83.90       0.00  0.00  0.00
   60.13    7.12   84.23       0.00  0.00  0.00
   65.10    7.67   84.49       0.00  0.00  0.00
   70.08    8.18   84.68       0.00  0.00  0.00
   75.06    8.66   84.82       0.00  0.00  0.00
   45.22   10.02   82.95       0.00  0.00  0.00
   50.18   10.82   83.48       0.00  0.00  0.00
   55.15   11.51   83.90       0.00  0.00  0.00
   60.13   12.12   84.23       0.00  0.00  0.00
   65.10   12.67   84.49       0.00  0.00  0.00
   70.08   13.18   84.68       0.00  0.00  0.00
   75.06   13.66   84.82       0.00  0.00  0.00
   80.04   14.12   84.92       0.00  0.00  0.00
   45.22   15.02   82.95       0.00  0.00  0.00
   50.18   15.82   83.48       0.00  0.00  0.00
   55.15   16.51   83.90       0.00  0.00  0.00
   60.13   17.12   84.23       0.00  0.00  0.00
   65.10   17.67   84.49       0.00  0.00  0.00
   70.08   18.18   84.68       0.00  0.00  0.00
   75.06   18.66   84.82       0.00  0.00  0.00
   80.04   19.12   84.92       0.00  0.00  0.00
   45.22   20.02   82.95       0.00  0.00  0.00
   50.18   20.82   83.48       0.00  0.00  0.00
   55.15   21.51   83.90       0.00  0.00  0.00
   60.13   22.12   84.23       0.00  0.00  0.00
   65.10   22.67   84.49       0.00  0.00  0.00
   70.08   23.18   84.68       0.00  0.00  0.00
   75.06   23.66   84.82       0.00  0.00  0.00
   80.04   24.12   84.92       0.00  0.00  0.00
   45.22   25.02   82.95       0.00  0.00  0.00
   50.18   25.82   83.48       0.00  0.00  0.00
   55.15   26.51   83.90       0.00  0.00  0.00
   60.13   27.12   84.23       0.00  0.00  0.00
   65.10   27.67   84.49       0.00  0.00  0.00
   70.08   28.18   84.68       0.00  0.00  0.00
   75.06   28.66   84.82       0.00  0.00  0.00
   80.04   29.12   84.92       0.00  0.00  0.00
   45.22   30.02   82.95       0.00  0.00  0.00
   50.18   30.82   83.48       0.00  0.00  0.00
   55.15   31.51   83.90       0.00  0.00  0.00
   60.13   32.12   84.23       0.00  0.00  0.00
   65.10   32.67   84.49       0.00  0.00  0.00
   70.08   33.18   84.68       0.00  0.00  0.00
   75.06   33.66   84.82       0.00  0.00  0.00
   80.04   34.12   84.92       0.00  0.00  0.00
   45.22   35.02   82.95       0.00  0.00  0.00
   50.18   35.82   83.48       0.00  0.00  0.00
   55.15   36.51   83.90       0.00  0.00  0.00
   60.13   37.12   84.23       0.00  0.00  0.00
   65.10   37.67   84.49       0.00  0.00  0.00
   70.08   38.18   84.68       0.00  0.00  0.00
   75.06   38.66   84.82       0.00  0.00  0.00
   80.04   39.12   84.92       0.00  0.00  0.00
   50.18   40.82   83.48       0.00  0.00  0.00
   55.15   41.51   83.90       0.00  0.00  0.00
   60.13   42.12   84.23       0.00  0.00  0.00
   65.10   42.67   84.49       0.00  0.00  0.00
   70.08   43.18   84.68       0.00  0.00  0.00
   75.06   43.66   84.82       0.00  0.00  0.00
   80.04   44.12   84.92       0.00  0.00  0.00
   55.15   46.51   83.90       0.00  0.00  0.00
   60.13   47.12   84.23       0.00  0.00  0.00
   65.10   47.67   84.49       0.00  0.00  0.00
   70.08   48.18   84.68       0.00  0.00  0.00
   75.06   48.66   84.82       0.00  0.00  0.00
   80.04   49.12   84.92       0.00  0.00  0.00
   55.15   61.51   83.90       0.00  0.00  0.00
   20.59  116.53   75.65       0.00  0.00  0.00
   25.46  124.41   78.30       0.00  0.00  0.00
   30.38  131.42   80.08       0.00  0.00  0.00
   30.38  171.42   80.08       0.00  0.00  0.00
   35.31  172.90   81.33       0.00  0.00  0.00
   40.26  174.07   82.25       0.00  0.00  0.00
   45.22  175.02   82.95       0.00  0.00  0.00
   25.46  174.41   78.30       0.00  0.00  0.00
   30.38  176.42   80.08       0.00  0.00  0.00
   35.31  177.90   81.33       0.00  0.00  0.00
   40.26  179.07   82.25       0.00  0.00  0.00
   45.22  180.02   82.95       0.00  0.00  0.00
   25.46  179.41   78.30       0.00  0.00  0.00
   30.38  181.42   80.08       0.00  0.00  0.00
   35.31  182.90   81.33       0.00  0.00  0.00
   40.26  184.07   82.25       0.00  0.00  0.00
   45.22  185.02   82.95       0.00  0.00  0.00
   20.59  181.53   75.65       0.00  0.00  0.00
   25.46  184.41   78.30       0.00  0.00  0.00
   30.38  186.42   80.08       0.00  0.00  0.00
   35.31  187.90   81.33       0.00  0.00  0.00
   40.26  189.07   82.25       0.00  0.00  0.00
   45.22  190.02   82.95       0.00  0.00  0.00
   20.59  186.53   75.65       0.00  0.00  0.00
   25.46  189.41   78.30       0.00  0.00  0.00
   30.38  191.42   80.08       0.00  0.00  0.00
   35.31  192.90   81.33       0.00  0.00  0.00
   40.26  194.07   82.25       0.00  0.00  0.00
   45.22  195.02   82.95       0.00  0.00  0.00
   20.59  191.53   75.65       0.00  0.00  0.00
   25.46  194.41   78.30       0.00  0.00  0.00
   30.38  196.42   80.08       0.00  0.00  0.00
   35.31  197.90   81.33       0.00  0.00  0.00
   40.26  199.07   82.25       0.00  0.00  0.00
   45.22  200.02   82.95       0.00  0.00  0.00
   15.79  191.98   71.32       0.00  0.00  0.00
   20.59  196.53   75.65       0.00  0.00  0.00
   25.46  199.41   78.30       0.00  0.00  0.00
   30.38  201.42   80.08       0.00  0.00  0.00
   35.31  202.90   81.33       0.00  0.00  0.00
   40.26  204.07   82.25       0.00  0.00  0.00
   45.22  205.02   82.95       0.00  0.00  0.00
   15.79  196.98   71.32       0.00  0.00  0.00
   20.59  201.53   75.65       0.00  0.00  0.00
   25.46  204.41   78.30       0.00  0.00  0.00
   30.38  206.42   80.08       0.00  0.00  0.00
   35.31  207.90   81.33       0.00  0.00  0.00
   40.26  209.07   82.25       0.00  0.00  0.00
   15.79  201.98   71.32       0.00  0.00  0.00
   20.59  206.53   75.65       0.00  0.00  0.00
   25.46  209.41   78.30       0.00  0.00  0.00
   30.38  211.42   80.08       0.00  0.00  0.00
   35.31  212.90   81.33       0.00  0.00  0.00
   40.26  214.07   82.25       0.00  0.00  0.00
   15.79  206.98   71.32       0.00  0.00  0.00
   20.59  211.53   75.65       0.00  0.00  0.00
   25.46  214.41   78.30       0.00  0.00  0.00
   30.38  216.42   80.08       0.00  0.00  0.00
   15.79  211.98   71.32       0.00  0.00  0.00
   80.15  358.25   79.85       0.00  0.00  0.00
   85.08  359.13   79.96       0.00  0.00  0.00
   65.41    0.44   78.99       0.00  0.00  0.00
   70.32    1.45   79.37       0.00  0.00  0.00
   75.23    2.41   79.65       0.00  0.00  0.00
   80.15    3.32   79.85       0.00  0.00  0.00
   85.08    4.20   79.96       0.00  0.00  0.00
   55.61    3.21   77.85       0.00  0.00  0.00
   60.50    4.42   78.49       0.00  0.00  0.00
   65.41    5.51   78.99       0.00  0.00  0.00
   70.32    6.52   79.37       0.00  0.00  0.00
   75.23    7.48   79.65       0.00  0.00  0.00
   80.15    8.39   79.85       0.00  0.00  0.00
   85.08    9.27   79.96       0.00  0.00  0.00
   45.86    5.36   76.00       0.00  0.00  0.00
   50.73    6.92   77.04       0.00  0.00  0.00
   55.61    8.28   77.85       0.00  0.00  0.00
   60.50    9.49   78.49       0.00  0.00  0.00
   65.41   10.58   78.99       0.00  0.00  0.00
   70.32   11.59   79.37       0.00  0.00  0.00
   75.23   12.55   79.65       0.00  0.00  0.00
   80.15   13.46   79.85       0.00  0.00  0.00
   85.08   14.34   79.96       0.00  0.00  0.00
   45.86   10.43   76.00       0.00  0.00  0.00
   50.73   11.99   77.04       0.00  0.00  0.00
   55.61   13.35   77.85       0.00  0.00  0.00
   60.50   14.56   78.49       0.00  0.00  0.00
   65.41   15.65   78.99       0.00  0.00  0.00
   70.32   16.67   79.37       0.00  0.00  0.00
   75.23   17.62   79.65       0.00  0.00  0.00
   80.15   18.53   79.85       0.00  0.00  0.00
   85.08   19.41   79.96       0.00  0.00  0.00
   45.86   15.50   76.00       0.00  0.00  0.00
   50.73   17.06   77.04       0.00  0.00  0.00
   55.61   18.42   77.85       0.00  0.00  0.00
   60.50   19.63   78.49       0.00  0.00  0.00
   65.41   20.72   78.99       0.00  0.00  0.00
   70.32   21.74   79.37       0.00  0.00  0.00
   75.23   22.69   79.65       0.00  0.00  0.00
   80.15   23.60   79.85       0.00  0.00  0.00
   45.86   20.57   76.00       0.00  0.00  0.00
   50.73   22.13   77.04       0.00  0.00  0.00
   55.61   23.49   77.85       0.00  0.00  0.00
   60.50   24.70   78.49       0.00  0.00  0.00
   65.41   25.79   78.99       0.00  0.00  0.00
   70.32   26.81   79.37       0.00  0.00  0.00
   75.23   27.76   79.65       0.00  0.00  0.00
   80.15   28.67   79.85       0.00  0.00  0.00
   45.86   25.64   76.00       0.00  0.00  0.00
   50.73   27.20   77.04       0.00  0.00  0.00
   55.61   28.56   77.85       0.00  0.00  0.00
   60.50   29.77   78.49       0.00  0.00  0.00
   65.41   30.86   78.99       0.00  0.00  0.00
   70.32   31.88   79.37       0.00  0.00  0.00
   75.23   32.83   79.65       0.00  0.00  0.00
   80.15   33.74   79.85       0.00  0.00  0.00
   45.86   30.71   76.00       0.00  0.00  0.00
   50.73   32.27   77.04       0.00  0.00  0.00
   55.61   33.63   77.85       0.00  0.00  0.00
   60.50   34.84   78.49       0.00  0.00  0.00
   65.41   35.93   78.99       0.00  0.00  0.00
   70.32   36.95   79.37       0.00  0.00  0.00
   75.23   37.90   79.65       0.00  0.00  0.00
   80.15   38.81   79.85       0.00  0.00  0.00
   45.86   35.78   76.00       0.00  0.00  0.00
   50.73   37.34   77.04       0.00  0.00  0.00
   55.61   38.70   77.85       0.00  0.00  0.00
   60.50   39.91   78.49       0.00  0.00  0.00
   65.41   41.00   78.99       0.00  0.00  0.00
   70.32   42.02   79.37       0.00  0.00  0.00
   75.23   42.97   79.65       0.00  0.00  0.00
   80.15   43.88   79.85       0.00  0.00  0.00
   50.73   42.41   77.04       0.00  0.00  0.00
   55.61   43.77   77.85       0.00  0.00  0.00
   60.50   44.98   78.49       0.00  0.00  0.00
   65.41   46.07   78.99       0.00  0.00  0.00
   70.32   47.09   79.37       0.00  0.00  0.00
   75.23   48.04   79.65       0.00  0.00  0.00
   80.15   48.95   79.85       0.00  0.00  0.00
   50.73   52.55   77.04       0.00  0.00  0.00
   55.61   53.91   77.85       0.00  0.00  0.00
   60.50   55.12   78.49       0.00  0.00  0.00
   65.41   56.22   78.99       0.00  0.00  0.00
   70.32   57.23   79.37       0.00  0.00  0.00
   75.23   58.18   79.65       0.00  0.00  0.00
   55.61   58.98   77.85       0.00  0.00  0.00
   60.50   60.19   78.49       0.00  0.00  0.00
   65.41   61.29   78.99       0.00  0.00  0.00
   70.32   62.30   79.37       0.00  0.00  0.00
   75.23   63.25   79.65       0.00  0.00  0.00
   75.23   68.32   79.65       0.00  0.00  0.00
   14.11   77.13   44.56       0.00  0.00  0.00
   17.96   88.74   55.73       0.00  0.00  0.00
   14.11   82.20   44.56       0.00  0.00  0.00
   17.96   93.81   55.73       0.00  0.00  0.00
   22.27  101.26   62.73       0.00  0.00  0.00
   14.11   87.27   44.56       0.00  0.00  0.00
   17.96   98.89   55.73       0.00  0.00  0.00
   22.27  106.33   62.73       0.00  0.00  0.00
   26.81  111.41   67.35       0.00  0.00  0.00
   14.11   92.34   44.56       0.00  0.00  0.00
   17.96  103.96   55.73       0.00  0.00  0.00
   22.27  111.40   62.73       0.00  0.00  0.00
   26.81  116.48   67.35       0.00  0.00  0.00
   31.47  120.16   70.57       0.00  0.00  0.00
   17.96  109.03   55.73       0.00  0.00  0.00
   22.27  116.47   62.73       0.00  0.00  0.00
   26.81  121.55   67.35       0.00  0.00  0.00
   45.86  162.54   76.00       0.00  0.00  0.00
   36.22  168.61   72.91       0.00  0.00  0.00
   41.03  170.84   74.66       0.00  0.00  0.00
   45.86  172.68   76.00       0.00  0.00  0.00
   31.47  170.87   70.57       0.00  0.00  0.00
   36.22  173.68   72.91       0.00  0.00  0.00
   41.03  175.91   74.66       0.00  0.00  0.00
   45.86  177.75   76.00       0.00  0.00  0.00
   31.47  175.94   70.57       0.00  0.00  0.00
   36.22  178.75   72.91       0.00  0.00  0.00
   41.03  180.98   74.66       0.00  0.00  0.00
   45.86  182.82   76.00       0.00  0.00  0.00
   26.81  177.32   67.35       0.00  0.00  0.00
   31.47  181.01   70.57       0.00  0.00  0.00
   36.22  183.82   72.91       0.00  0.00  0.00
   41.03  186.05   74.66       0.00  0.00  0.00
   45.86  187.90   76.00       0.00  0.00  0.00
   26.81  182.39   67.35       0.00  0.00  0.00
   31.47  186.08   70.57       0.00  0.00  0.00
   36.22  188.89   72.91       0.00  0.00  0.00
   41.03  191.12   74.66       0.00  0.00  0.00
   45.86  192.97   76.00       0.00  0.00  0.00
   22.27  182.38   62.73       0.00  0.00  0.00
   26.81  187.46   67.35       0.00  0.00  0.00
   31.47  191.15   70.57       0.00  0.00  0.00
   36.22  193.96   72.91       0.00  0.00  0.00
   41.03  196.20   74.66       0.00  0.00  0.00
   45.86  198.04   76.00       0.00  0.00  0.00
   22.27  187.45   62.73       0.00  0.00  0.00
   26.81  192.53   67.35       0.00  0.00  0.00
   31.47  196.22   70.57       0.00  0.00  0.00
   36.22  199.03   72.91       0.00  0.00  0.00
   41.03  201.27   74.66       0.00  0.00  0.00
   22.27  192.52   62.73       0.00  0.00  0.00
   26.81  197.60   67.35       0.00  0.00  0.00
   31.47  201.29   70.57       0.00  0.00  0.00
   36.22  204.10   72.91       0.00  0.00  0.00
   17.96  190.15   55.73       0.00  0.00  0.00
   22.27  197.59   62.73       0.00  0.00  0.00
   26.81  202.67   67.35       0.00  0.00  0.00
   17.96  195.22   55.73       0.00  0.00  0.00
   85.17  358.70   74.95       0.00  0.00  0.00
   90.00   -0.00   75.00       0.00  0.00  0.00
   70.71  359.76   74.08       0.00  0.00  0.00
   75.52    1.18   74.50       0.00  0.00  0.00
   80.34    2.53   74.78       0.00  0.00  0.00
   85.17    3.85   74.95       0.00  0.00  0.00
   90.00    5.14   75.00       0.00  0.00  0.00
   61.12    1.79   72.81       0.00  0.00  0.00
   65.91    3.40   73.53       0.00  0.00  0.00
   70.71    4.90   74.08       0.00  0.00  0.00
   75.52    6.32   74.50       0.00  0.00  0.00
   80.34    7.67   74.78       0.00  0.00  0.00
   85.17    8.99   74.95       0.00  0.00  0.00
   90.00   10.29   75.00       0.00  0.00  0.00
   51.62    3.18   70.72       0.00  0.00  0.00
   56.36    5.16   71.89       0.00  0.00  0.00
   61.12    6.93   72.81       0.00  0.00  0.00
   65.91    8.55   73.53       0.00  0.00  0.00
   70.71   10.05   74.08       0.00  0.00  0.00
   75.52   11.46   74.50       0.00  0.00  0.00
   80.34   12.82   74.78       0.00  0.00  0.00
   85.17   14.13   74.95       0.00  0.00  0.00
   46.92    6.06   69.25       0.00  0.00  0.00
   51.62    8.32   70.72       0.00  0.00  0.00
   56.36   10.30   71.89       0.00  0.00  0.00
   61.12   12.07   72.81       0.00  0.00  0.00
   65.91   13.69   73.53       0.00  0.00  0.00
   70.71   15.19   74.08       0.00  0.00  0.00
   75.52   16.60   74.50       0.00  0.00  0.00
   80.34   17.96   74.78       0.00  0.00  0.00
   85.17   19.27   74.95       0.00  0.00  0.00
   46.92   11.20   69.25       0.00  0.00  0.00
   51.62   13.46   70.72       0.00  0.00  0.00
   56.36   15.44   71.89       0.00  0.00  0.00
   61.12   17.22   72.81       0.00  0.00  0.00
   65.91   18.83   73.53       0.00  0.00  0.00
   70.71   20.33   74.08       0.00  0.00  0.00
   75.52   21.75   74.50       0.00  0.00  0.00
   80.34   23.10   74.78       0.00  0.00  0.00
   85.17   24.42   74.95       0.00  0.00  0.00
   46.92   16.35   69.25       0.00  0.00  0.00
   51.62   18.60   70.72       0.00  0.00  0.00
   56.36   20.59   71.89       0.00  0.00  0.00
   61.12   22.36   72.81       0.00  0.00  0.00
   65.91   23.98   73.53       0.00  0.00  0.00
   70.71   25.48   74.08       0.00  0.00  0.00
   75.52   26.89   74.50       0.00  0.00  0.00
   80.34   28.24   74.78       0.00  0.00  0.00
   46.92   21.49   69.25       0.00  0.00  0.00
   51.62   23.75   70.72       0.00  0.00  0.00
   56.36   25.73   71.89       0.00  0.00  0.00
   61.12   27.50   72.81       0.00  0.00  0.00
   65.91   29.12   73.53       0.00  0.00  0.00
   70.71   30.62   74.08       0.00  0.00  0.00
   75.52   32.03   74.50       0.00  0.00  0.00
   46.92   26.63   69.25       0.00  0.00  0.00
   51.62   28.89   70.72       0.00  0.00  0.00
   56.36   30.87   71.89       0.00  0.00  0.00
   61.12   32.64   72.81       0.00  0.00  0.00
   65.91   34.26   73.53       0.00  0.00  0.00
   70.71   35.76   74.08       0.00  0.00  0.00
   46.92   31.77   69.25       0.00  0.00  0.00
   51.62   34.03   70.72       0.00  0.00  0.00
   56.36   36.01   71.89       0.00  0.00  0.00
   61.12   37.79   72.81       0.00  0.00  0.00
   65.91   39.40   73.53       0.00  0.00  0.00
   70.71   51.19   74.08       0.00  0.00  0.00
   75.52   52.60   74.50       0.00  0.00  0.00
   51.62   49.46   70.72       0.00  0.00  0.00
   56.36   51.44   71.89       0.00  0.00  0.00
   61.12   53.22   72.81       0.00  0.00  0.00
   65.91   54.83   73.53       0.00  0.00  0.00
   70.71   56.33   74.08       0.00  0.00  0.00
   51.62   54.60   70.72       0.00  0.00  0.00
   56.36   56.59   71.89       0.00  0.00  0.00
   21.09   79.42   44.01       0.00  0.00  0.00
   17.96   72.84   32.95       0.00  0.00  0.00
   21.09   84.56   44.01       0.00  0.00  0.00
   24.81   93.15   51.92       0.00  0.00  0.00
   28.90   99.54   57.62       0.00  0.00  0.00
   17.96   77.98   32.95       0.00  0.00  0.00
   21.09   89.71   44.01       0.00  0.00  0.00
   24.81   98.30   51.92       0.00  0.00  0.00
   28.90  104.68   57.62       0.00  0.00  0.00
   33.23  109.57   61.81       0.00  0.00  0.00
   15.79   67.53   18.02       0.00  0.00  0.00
   17.96   83.12   32.95       0.00  0.00  0.00
   21.09   94.85   44.01       0.00  0.00  0.00
   24.81  103.44   51.92       0.00  0.00  0.00
   28.90  109.83   57.62       0.00  0.00  0.00
   15.79   72.68   18.02       0.00  0.00  0.00
   17.96   88.27   32.95       0.00  0.00  0.00
   21.09   99.99   44.01       0.00  0.00  0.00
   15.79   77.82   18.02       0.00  0.00  0.00
   42.27  168.00   67.37       0.00  0.00  0.00
   46.92  170.63   69.25       0.00  0.00  0.00
   37.70  170.00   64.96       0.00  0.00  0.00
   42.27  173.14   67.37       0.00  0.00  0.00
   46.92  175.77   69.25       0.00  0.00  0.00
   33.23  171.28   61.81       0.00  0.00  0.00
   37.70  175.14   64.96       0.00  0.00  0.00
   42.27  178.29   67.37       0.00  0.00  0.00
   46.92  180.92   69.25       0.00  0.00  0.00
   28.90  171.54   57.62       0.00  0.00  0.00
   33.23  176.43   61.81       0.00  0.00  0.00
   37.70  180.29   64.96       0.00  0.00  0.00
   42.27  183.43   67.37       0.00  0.00  0.00
   46.92  186.06   69.25       0.00  0.00  0.00
   28.90  176.68   57.62       0.00  0.00  0.00
   33.23  181.57   61.81       0.00  0.00  0.00
   37.70  185.43   64.96       0.00  0.00  0.00
   42.27  188.57   67.37       0.00  0.00  0.00
   46.92  191.20   69.25       0.00  0.00  0.00
   24.81  175.44   51.92       0.00  0.00  0.00
   28.90  181.83   57.62       0.00  0.00  0.00
   33.23  186.71   61.81       0.00  0.00  0.00
   37.70  190.57   64.96       0.00  0.00  0.00
   42.27  193.71   67.37       0.00  0.00  0.00
   24.81  180.58   51.92       0.00  0.00  0.00
   28.90  186.97   57.62       0.00  0.00  0.00
   33.23  191.85   61.81       0.00  0.00  0.00
   37.70  195.71   64.96       0.00  0.00  0.00
   24.81  185.73   51.92       0.00  0.00  0.00
   28.90  192.11   57.62       0.00  0.00  0.00
   21.09  182.28   44.01       0.00  0.00  0.00
   85.30  358.29   69.93       0.00  0.00  0.00
   75.92    0.06   69.35       0.00  0.00  0.00
   80.61    1.84   69.72       0.00  0.00  0.00
   85.30    3.58   69.93       0.00  0.00  0.00
   66.60    1.53   68.12       0.00  0.00  0.00
   71.25    3.49   68.83       0.00  0.00  0.00
   75.92    5.35   69.35       0.00  0.00  0.00
   80.61    7.14   69.72       0.00  0.00  0.00
   57.39    2.41   66.04       0.00  0.00  0.00
   61.98    4.71   67.20       0.00  0.00  0.00
   66.60    6.82   68.12       0.00  0.00  0.00
   71.25    8.79   68.83       0.00  0.00  0.00
   75.92   10.65   69.35       0.00  0.00  0.00
   80.61   12.43   69.72       0.00  0.00  0.00
   52.84    5.16   64.59       0.00  0.00  0.00
   57.39    7.71   66.04       0.00  0.00  0.00
   61.98   10.01   67.20       0.00  0.00  0.00
   66.60   12.11   68.12       0.00  0.00  0.00
   71.25   14.08   68.83       0.00  0.00  0.00
   75.92   15.94   69.35       0.00  0.00  0.00
   48.36    7.59   62.76       0.00  0.00  0.00
   52.84   10.46   64.59       0.00  0.00  0.00
   57.39   13.00   66.04       0.00  0.00  0.00
   61.98   15.30   67.20       0.00  0.00  0.00
   66.60   17.41   68.12       0.00  0.00  0.00
   71.25   19.37   68.83       0.00  0.00  0.00
   75.92   21.23   69.35       0.00  0.00  0.00
   43.96    9.59   60.48       0.00  0.00  0.00
   48.36   12.88   62.76       0.00  0.00  0.00
   52.84   15.75   64.59       0.00  0.00  0.00
   57.39   18.30   66.04       0.00  0.00  0.00
   61.98   20.59   67.20       0.00  0.00  0.00
   66.60   22.70   68.12       0.00  0.00  0.00
   71.25   24.67   68.83       0.00  0.00  0.00
   43.96   14.88   60.48       0.00  0.00  0.00
   48.36   18.18   62.76       0.00  0.00  0.00
   52.84   21.05   64.59       0.00  0.00  0.00
   57.39   23.59   66.04       0.00  0.00  0.00
   61.98   25.89   67.20       0.00  0.00  0.00
   43.96   20.18   60.48       0.00  0.00  0.00
   48.36   23.47   62.76       0.00  0.00  0.00
   52.84   26.34   64.59       0.00  0.00  0.00
   57.39   28.89   66.04       0.00  0.00  0.00
   27.99   89.13   43.22       0.00  0.00  0.00
   31.61   96.09   49.26       0.00  0.00  0.00
   35.53  101.71   53.95       0.00  0.00  0.00
   24.81   85.72   35.42       0.00  0.00  0.00
   27.99   94.43   43.22       0.00  0.00  0.00
   31.61  101.39   49.26       0.00  0.00  0.00
   24.81   91.02   35.42       0.00  0.00  0.00
   43.96  168.41   60.48       0.00  0.00  0.00
   48.36  171.71   62.76       0.00  0.00  0.00
   39.67  169.85   57.60       0.00  0.00  0.00
   43.96  173.71   60.48       0.00  0.00  0.00
   48.36  177.00   62.76       0.00  0.00  0.00
   35.53  170.53   53.95       0.00  0.00  0.00
   39.67  175.14   57.60       0.00  0.00  0.00
   43.96  179.00   60.48       0.00  0.00  0.00
   48.36  182.29   62.76       0.00  0.00  0.00
   31.61  170.21   49.26       0.00  0.00  0.00
   35.53  175.83   53.95       0.00  0.00  0.00
   39.67  180.44   57.60       0.00  0.00  0.00
   43.96  184.29   60.48       0.00  0.00  0.00
   31.61  175.51   49.26       0.00  0.00  0.00
   35.53  181.12   53.95       0.00  0.00  0.00
   39.67  185.73   57.60       0.00  0.00  0.00
   27.99  173.84   43.22       0.00  0.00  0.00
   31.61  180.80   49.26       0.00  0.00  0.00
   35.53  186.42   53.95       0.00  0.00  0.00
   27.99  179.13   43.22       0.00  0.00  0.00
   85.47  357.88   64.92       0.00  0.00  0.00
   76.43  359.08   64.23       0.00  0.00  0.00
